  Ti329:     6: 5066, 4953, 6761, 1006, 15409, 5980
  Ti330:     5: 4555, 5481, 14791, 94, 518
  Ti331:     5: 5000, 15259, 15180, 869, 4694
  Ti332:     5: 14753, 14803, 4569, 15449, 5755
  Ti333:     5: 5364, 6285, 14986, 6051, 5293
  Ti334:     5: 4659, 4532, 6353, 373, 14825
  Ti335:     5: 5324, 191, 4623, 200, 6298
  Ti336:     5: 125, 5188, 15502, 15569, 5967
  Ti337:     5: 5412, 15017, 15644, 6057, 515
  Ti338:     5: 5334, 6142, 14917, 6678, 4728
  Ti339:     5: 4651, 5319, 452, 6280, 4842
  Ti340:     5: 5798, 15346, 4994, 4899, 4761
  Ti341:     5: 4544, 15630, 186, 5988, 6348
  Ti342:     5: 14851, 5153, 14683, 5268, 5727
  Ti343:     6: 103, 5936, 15119, 519, 111, 5352
  Ti344:     5: 9, 5075, 15453, 5499, 52
  Ti345:     5: 5210, 14843, 15094, 4559, 5890
  Ti346:     5: 4571, 14740, 15461, 17, 14672
  Ti347:     5: 5271, 6286, 14922, 6053, 4608
  Ti348:     5: 15102, 5305, 4740, 6607, 830
  Ti349:     5: 5340, 5585, 192, 4785, 490
  Ti350:     5: 4907, 15240, 225, 4894, 5702
  Ti351:     5: 198, 6635, 15339, 718, 5720
  Ti352:     5: 4900, 15270, 15669, 6595, 5872
  Ti353:     6: 4668, 5331, 6248, 14989, 15603, 596
  Ti354:     5: 15171, 6545, 4988, 916, 15475
  Ti355:     5: 6254, 14956, 6028, 159, 6495
  Ti356:     5: 15333, 6666, 4860, 5296, 15236
  Ti357:     5: 5354, 165, 15609, 467, 5567
  Ti358:     5: 4989, 5844, 15334, 15399, 4974
  Ti359:     5: 4654, 6301, 14941, 187, 203
  Ti360:     5: 4877, 5586, 6702, 4592, 14788
  Ti361:     5: 5381, 521, 950, 5030, 5892
  Ti362:     6: 14924, 185, 15293, 6673, 4536, 552
  Ti363:     5: 15401, 6838, 5954, 6771, 5038
  Ti364:     5: 6178, 14738, 15538, 14827, 5082
  Ti365:     5: 4956, 5054, 15678, 6810, 774
  Ti366:     5: 2, 5081, 6045, 15446, 14665
  Ti367:     5: 4924, 15392, 859, 5443, 6510
  Ti368:     5: 50, 6134, 15494, 6085, 238
  Ti369:     6: 212, 15002, 15635, 6039, 5453, 15656
  Ti370:     5: 5, 14677, 37, 14752, 15084
  Ti371:     5: 4570, 14907, 6313, 5776, 4929
  Ti372:     5: 4566, 5469, 5503, 476, 4572
  Ti373:     5: 4861, 5436, 15221, 15112, 6634
  Ti374:     5: 15190, 14902, 6060, 15241, 689
  Ti375:     5: 14953, 15151, 5594, 15670, 6336
  Ti376:     6: 4996, 5841, 15302, 4825, 4904, 4830
  Ti377:     6: 14929, 6037, 5526, 4732, 6411, 5534
  Ti378:     5: 6136, 15117, 15496, 5095, 15239
  Ti379:     6: 4753, 15174, 15584, 4639, 6509, 5346
  Ti380:     6: 19, 6103, 15463, 14681, 5558, 15459
  Ti381:     5: 4790, 15555, 6195, 6588, 6398
  Ti382:     5: 15, 55, 6099, 5077, 15499
  Ti383:     5: 14826, 15636, 5941, 5409, 15595
  Ti384:     5: 4823, 5801, 14849, 6139, 4741
  Ti385:     6: 4660, 14895, 4903, 5393, 171, 151
  Ti386:     5: 5834, 15177, 6754, 882, 15275
  Ti387:     5: 6787, 5793, 15158, 4968, 919
  Ti388:     5: 90, 5320, 6174, 15534, 5736
  Ti389:     5: 4802, 15306, 642, 5992, 4977
  Ti390:     5: 4689, 5173, 5302, 14686, 3
  Ti391:     5: 4595, 14875, 6366, 15106, 5571
  Ti392:     5: 31, 4868, 6115, 14692, 5562
  Ti393:     5: 4760, 15116, 15473, 6528, 29
  Ti394:     5: 4590, 5525, 5667, 14911, 6394
  Ti395:     5: 4617, 14942, 5342, 5165, 6056
  Ti396:     5: 4630, 659, 15324, 6047, 193
  Ti397:     5: 15286, 15413, 4870, 5583, 5836
  Ti398:     5: 6279, 4657, 471, 15167, 15144
  Ti399:     5: 6836, 6709, 973, 15065, 5732
  Ti400:     5: 15474, 5086, 5363, 346, 15077
  Ti401:     5: 234, 6347, 5460, 5797, 755
  Ti402:     5: 6093, 14671, 15454, 30, 6114
  Ti403:     5: 15066, 5802, 570, 6728, 5885
  Ti404:     6: 1, 6025, 14666, 5071, 6098, 14
  Ti405:     6: 4934, 15395, 6805, 759, 5987, 15294
  Ti406:     5: 6121, 15481, 15458, 5234, 14748
  Ti407:     5: 15394, 889, 5048, 6003, 4897
  Ti408:     5: 4687, 5367, 6309, 15208, 464
  Ti409:     5: 15059, 15295, 6083, 5847, 6700
  Ti410:     5: 209, 4906, 5440, 15037, 5770
  Ti411:     5: 5383, 15052, 4670, 226, 5775
  Ti412:     5: 5416, 6295, 15168, 14979, 197
  Ti413:     5: 14949, 15179, 5422, 5991, 613
  Ti414:     5: 4586, 15641, 14959, 5488, 593
  Ti415:     5: 140, 6227, 14730, 14971, 5308
  Ti416:     5: 5163, 14747, 6112, 15086, 28
  Ti417:     5: 15219, 6577, 6674, 5832, 15227
  Ti418:     5: 5191, 14693, 15472, 4645, 416
  Ti419:     5: 4881, 5864, 6591, 6239, 673
  Ti420:     5: 5521, 5639, 568, 15276, 6582
  Ti421:     6: 6261, 15012, 4690, 15615, 5144, 5764
  Ti422:     5: 4749, 780, 4969, 6517, 15277
  Ti423:     5: 15216, 6720, 672, 14933, 5401
  Ti424:     6: 4618, 6120, 14832, 15480, 14707, 5078
  Ti425:     5: 15115, 15222, 856, 5239, 15645
  Ti426:     5: 6065, 14673, 15493, 6133, 14736
  Ti427:     6: 4691, 14763, 15484, 6105, 513, 14682
  Ti428:     5: 49, 51, 5096, 15495, 255
  Ti429:     5: 6113, 14691, 5076, 6096, 21
  Ti430:     5: 4678, 5241, 5347, 14775, 6135
  Ti431:     6: 4736, 14839, 5723, 6132, 386, 6497
  Ti432:     5: 4713, 5404, 6287, 14939, 15637
  Ti433:     6: 14983, 4983, 15477, 594, 4815, 6240
  Ti434:     5: 4831, 6550, 15045, 675, 15629
  Ti435:     6: 15245, 15362, 15354, 4888, 862, 4918
  Ti436:     5: 4560, 5504, 5638, 6340, 14735
  Ti437:     5: 4993, 5867, 6758, 15654, 5449
  Ti438:     6: 15452, 5485, 14667, 8, 4, 10
  Ti439:     5: 15298, 4889, 6644, 5021, 6781
  Ti440:     5: 5150, 6077, 15445, 4529, 5073
  Ti441:     5: 15390, 15309, 6786, 15662, 990
  Ti442:     5: 4652, 5464, 6408, 14783, 14668
  Ti443:     6: 5059, 15403, 4950, 5777, 6845, 998
  Ti444:     5: 5491, 5645, 15099, 809, 14931
  Ti445:     5: 5938, 6851, 15437, 5924, 6850
  Ti446:     5: 4961, 15323, 15653, 6715, 6679
  Ti447:     5: 5914, 6856, 4854, 4946, 5055
  Ti448:     5: 4681, 5377, 5607, 796, 6321
  Ti449:     5: 15594, 15388, 15402, 5052, 746
  Ti450:     5: 4650, 5359, 15663, 6452, 219
  Ti451:     5: 5353, 150, 5757, 6238, 6766
  Ti452:     5: 5414, 6430, 204, 488, 4591
  Ti453:     6: 4812, 6725, 4920, 886, 15666, 6779
  Ti454:     5: 5435, 6302, 14958, 14921, 6024
  Ti455:     5: 5009, 15380, 4832, 6770, 943
  Ti456:     5: 4965, 5822, 15183, 852, 15233
  Ti457:     5: 4986, 15369, 6790, 15032, 6656
  Ti458:     5: 5247, 6176, 14903, 15536, 427
  Ti459:     5: 201, 6299, 5366, 4817, 6059
  Ti460:     5: 92, 5714, 36, 5461, 14734
  Ti461:     5: 14756, 4696, 6374, 40, 6124
  Ti462:     5: 4526, 15447, 6203, 89, 5683
  Ti463:     6: 5087, 14678, 5666, 14670, 7, 5479
  Ti464:     5: 4597, 5220, 6173, 14779, 15533
  Ti465:     6: 12, 15456, 15465, 5494, 5091, 15450
  Ti466:     5: 5659, 5809, 15091, 15159, 829
  Ti467:     6: 4584, 15492, 48, 4530, 6222, 14731
  Ti468:     5: 4873, 5426, 6339, 15173, 15673
  Ti469:     6: 152, 6117, 4547, 14853, 5345, 15596
  Ti470:     5: 4789, 15164, 737, 5434, 6479
  Ti471:     5: 4762, 6539, 15549, 793, 15085
  Ti472:     5: 43, 4718, 6127, 14819, 15487
  Ti473:     5: 14965, 6058, 5707, 14957, 5402
  Ti474:     5: 5084, 14680, 6089, 6108, 5151
  Ti475:     5: 4758, 5424, 14964, 6310, 4632
  Ti476:     5: 27, 6111, 14675, 15448, 15471
  Ti477:     5: 218, 5431, 6320, 534, 6072
  Ti478:     5: 172, 5209, 15616, 14733, 5243
  Ti479:     5: 4783, 6558, 15435, 722, 5050
  Ti480:     6: 4599, 5290, 14889, 451, 4563, 6304
  Ti481:     5: 15023, 6043, 15433, 15344, 5920
